Date,Version,Mode,Side,Season ID,Boss,Boss Icon,Member 1,Member 1 Icon,Member 2,Member 2 Icon,Member 3,Member 3 Icon,Member 4,Member 4 Icon,Score
01/06/2025,2.7,Memory of Chaos 12,Node 1,1020,Svarog,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_1014010.webp,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Sunday,https://stardb.gg/api/static/StarRailResWebp/icon/character/1313.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
01/06/2025,2.7,Memory of Chaos 12,Node 2,1020,Swarm: True Sting,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_8024010.webp,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,
12/23/2024,2.7,Pure Fiction 4,Node 1,2011,Gepard,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_1004020.webp,Argenti,https://stardb.gg/api/static/StarRailResWebp/icon/character/1302.webp,Tingyun,https://stardb.gg/api/static/StarRailResWebp/icon/character/1202.webp,Sunday,https://stardb.gg/api/static/StarRailResWebp/icon/character/1313.webp,Huohuo,https://stardb.gg/api/static/StarRailResWebp/icon/character/1217.webp,40000
12/23/2024,2.7,Pure Fiction 4,Node 2,2011,Abundant Ebon Deer,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_2024010.webp,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Herta,https://stardb.gg/api/static/StarRailResWebp/icon/character/1013.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,40000
12/09/2024,2.7,Apocalyptic Shadow 4,Node 1,3005,Annihilator of Desolation Mistral,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_1004010.webp,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,Sunday,https://stardb.gg/api/static/StarRailResWebp/icon/character/1313.webp,3749
12/09/2024,2.7,Apocalyptic Shadow 4,Node 2,3005,Blaznana Monkey Trick,https://static.nanoka.cc/assets/hsr/monsterfigure/Monster_3004020.webp,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,2926
11/25/2024,2.6,Memory of Chaos 12,Node 1,1019,,,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,HM7,https://stardb.gg/api/static/StarRailResWebp/icon/character/1224.webp,
11/25/2024,2.6,Memory of Chaos 12,Node 2,1019,,,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,
11/11/2024,2.6,Pure Fiction 4,Node 1,2010,,,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,22882
11/11/2024,2.6,Pure Fiction 4,Node 2,2010,,,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Herta,https://stardb.gg/api/static/StarRailResWebp/icon/character/1013.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,40000
10/14/2024,2.5,Memory of Chaos 12,Node 1,1018,,,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,
10/14/2024,2.5,Memory of Chaos 12,Node 2,1018,,,Feixiao,https://stardb.gg/api/static/StarRailResWebp/icon/character/1220.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,HM7,https://stardb.gg/api/static/StarRailResWebp/icon/character/1224.webp,
09/04/2024,2.4,Memory of Chaos 12,Node 1,1017,,,Dr. Ratio,https://stardb.gg/api/static/StarRailResWebp/icon/character/1305.webp,Pela,https://stardb.gg/api/static/StarRailResWebp/icon/character/1106.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
09/04/2024,2.4,Memory of Chaos 12,Node 2,1017,,,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,
08/19/2024,2.4,Pure Fiction 4,Node 1,2008,,,Argenti,https://stardb.gg/api/static/StarRailResWebp/icon/character/1302.webp,Tingyun,https://stardb.gg/api/static/StarRailResWebp/icon/character/1202.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Huohuo,https://stardb.gg/api/static/StarRailResWebp/icon/character/1217.webp,
08/19/2024,2.4,Pure Fiction 4,Node 2,2008,,,Herta,https://stardb.gg/api/static/StarRailResWebp/icon/character/1013.webp,Himeko,https://stardb.gg/api/static/StarRailResWebp/icon/character/1003.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
08/05/2024,2.4,Apocalyptic Shadow 4,Node 1,3002,,,Dr. Ratio,https://stardb.gg/api/static/StarRailResWebp/icon/character/1305.webp,Pela,https://stardb.gg/api/static/StarRailResWebp/icon/character/1106.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
08/05/2024,2.4,Apocalyptic Shadow 4,Node 2,3002,,,Gallagher,https://stardb.gg/api/static/StarRailResWebp/icon/character/1301.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,
07/24/2024,2.3,Memory of Chaos 12,Node 1,1016,,,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,Himeko,https://stardb.gg/api/static/StarRailResWebp/icon/character/1003.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,
07/24/2024,2.3,Memory of Chaos 12,Node 2,1016,,,Dr. Ratio,https://stardb.gg/api/static/StarRailResWebp/icon/character/1305.webp,Pela,https://stardb.gg/api/static/StarRailResWebp/icon/character/1106.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
07/23/2024,2.3,Apocalyptic Shadow 4,Node 1,3002,,,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Huohuo,https://stardb.gg/api/static/StarRailResWebp/icon/character/1217.webp,
07/23/2024,2.3,Apocalyptic Shadow 4,Node 2,3002,,,Dr. Ratio,https://stardb.gg/api/static/StarRailResWebp/icon/character/1305.webp,Pela,https://stardb.gg/api/static/StarRailResWebp/icon/character/1106.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
07/17/2024,2.3,Pure Fiction 4,Node 1,2007,,,Argenti,https://stardb.gg/api/static/StarRailResWebp/icon/character/1302.webp,Tingyun,https://stardb.gg/api/static/StarRailResWebp/icon/character/1202.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Huohuo,https://stardb.gg/api/static/StarRailResWebp/icon/character/1217.webp,
07/17/2024,2.3,Pure Fiction 4,Node 2,2007,,,Herta,https://stardb.gg/api/static/StarRailResWebp/icon/character/1013.webp,Himeko,https://stardb.gg/api/static/StarRailResWebp/icon/character/1003.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
07/03/2024,2.3,Memory of Chaos 12,Node 1,1016,,,Firefly,https://stardb.gg/api/static/StarRailResWebp/icon/character/1310.webp,HMC,https://stardb.gg/api/static/StarRailResWebp/icon/character/8006.webp,Ruan Mei,https://stardb.gg/api/static/StarRailResWebp/icon/character/1303.webp,Huohuo,https://stardb.gg/api/static/StarRailResWebp/icon/character/1217.webp,
07/03/2024,2.3,Memory of Chaos 12,Node 2,1016,,,Dr. Ratio,https://stardb.gg/api/static/StarRailResWebp/icon/character/1305.webp,Pela,https://stardb.gg/api/static/StarRailResWebp/icon/character/1106.webp,Aventurine,https://stardb.gg/api/static/StarRailResWebp/icon/character/1304.webp,Robin,https://stardb.gg/api/static/StarRailResWebp/icon/character/1309.webp,
